,Word,Frequency,tf_idf
3480,variation,72,0.0001507514832736773
3486,horribly,72,0.0001507514832736773
3485,beaten,72,0.0001507514832736773
3524,proportion,71,0.00015057318652494584
3463,significant,72,0.00015044378357410759
3469,latter,72,0.00015044378357410759
3497,overbearing,72,0.00015044378357410759
3467,primarily,72,0.00015044378357410759
3494,anticipated,72,0.00015044378357410759
3533,monona,70,0.00015016447522049213
3553,cavs,70,0.00015016447522049213
3552,matt,70,0.00015016447522049213
3584,zeppe,68,0.0001500820982924741
3600,racist,68,0.0001500820982924741
3504,washing,71,0.00014991572372687612
3573,pierogi,69,0.00014985377246294046
3544,dart,70,0.00014981092908748498
3501,rainy,71,0.0001495943161893903
3498,gal,71,0.0001495943161893903
3521,max,71,0.0001495943161893903
3511,housemade,71,0.0001495943161893903
3509,indicated,71,0.0001495943161893903
3508,hook,71,0.0001495943161893903
3551,shelf,70,0.00014946313192751607
3502,icing,71,0.00014927760090064667
3523,satisfaction,71,0.00014927760090064667
3517,spit,71,0.00014927760090064667
3514,over,71,0.00014927760090064667
3512,sip,71,0.00014927760090064667
3510,consumed,71,0.00014927760090064667
3522,passionate,71,0.00014927760090064667
3612,casey,67,0.00014916843111355033
3506,encourage,71,0.00014896544282481236
3520,norm,71,0.00014896544282481236
3516,featuring,71,0.00014896544282481236
3518,scale,71,0.00014896544282481236
3519,distinct,71,0.00014896544282481236
3503,schedule,71,0.00014896544282481236
3531,dash,70,0.0001487840573029335
3568,broadway,69,0.0001487340316656841
3513,join,71,0.00014865771267265403
3530,thirty,70,0.00014845243741896068
3529,slip,70,0.00014845243741896068
3559,liquid,69,0.00014837362124585617
3633,hotdog,67,0.0001482971345011306
3538,magical,70,0.00014812588063219698
3526,uh,70,0.00014812588063219698
3545,schenley,70,0.00014812588063219698
3535,chilled,70,0.00014812588063219698
3598,turkish,68,0.0001480632359289445
3541,manger,70,0.0001478042346603004
3547,sourced,70,0.0001478042346603004
3546,carefully,70,0.0001478042346603004
3542,dress,70,0.0001478042346603004
3534,veg,70,0.0001478042346603004
3557,paint,69,0.00014767077295766378
3537,sock,70,0.0001474873539895397
3528,unreal,70,0.0001474873539895397
3569,basketball,69,0.00014732794432855155
3577,pregnant,69,0.00014732794432855155
3579,tom,68,0.00014730759126480473
3540,kindly,70,0.0001471750994795108
3525,candied,70,0.0001471750994795108
3550,evenly,70,0.0001471750994795108
3549,guilty,70,0.0001471750994795108
3527,excessive,70,0.0001471750994795108
3585,diavola,68,0.00014693983054514273
3543,complimented,70,0.00014686733799629386
3555,pinot,69,0.00014665857077003443
3566,trio,69,0.00014633168831297552
3567,sending,69,0.00014633168831297552
3572,entry,69,0.00014633168831297552
3586,murray,68,0.0001462232789089597
3578,limoncello,68,0.0001462232789089597
3576,encounter,69,0.00014600979662316558
3554,carnegie,69,0.00014600979662316558
3561,anyhow,69,0.00014600979662316558
3592,liar,68,0.00014587406164276378
3583,shady,68,0.00014587406164276378
3607,lebo,68,0.00014587406164276378
3558,preparing,69,0.00014569274559372467
3563,healthier,69,0.00014569274559372467
3564,push,69,0.00014569274559372467
3562,hated,69,0.00014569274559372467
3570,entertaining,69,0.00014569274559372467
3575,witnessed,69,0.00014569274559372467
3625,prize,67,0.000145510184855319
3560,forgetting,69,0.00014538039178968915
3710,bouncer,65,0.00014515217100450148
3574,activity,69,0.00014507259805837493
3565,naturally,69,0.00014507259805837493
3556,switched,69,0.00014507259805837493
3645,adam,66,0.00014486113845274968
3667,monical,66,0.00014486113845274968
3644,driftwood,66,0.00014486113845274968
3599,barrel,68,0.00014486030262543761
3582,cleaner,68,0.00014453308423713538
3595,caper,68,0.00014453308423713538
3718,shawarma,64,0.00014426826503151152
3581,crispness,68,0.00014421093920699037
3617,quinoa,67,0.00014407293657206326
3638,nine,67,0.00014407293657206326
3591,priority,68,0.00014389371261413418
3594,disgusted,68,0.00014389371261413418
3587,storefront,68,0.00014389371261413418
3605,satisfactory,68,0.00014389371261413418
3604,overlooked,68,0.00014389371261413418
3597,atop,68,0.00014389371261413418
3602,paste,68,0.00014389371261413418
3632,uw,67,0.0001437288548538996
3725,quiche,64,0.00014335853325616712
3738,esquire,64,0.00014335853325616712
3680,kabob,66,0.00014333839105150825
3651,burrito,66,0.00014333839105150825
3589,upbeat,68,0.00014327342958983858
3603,truth,68,0.00014327342958983858
3580,stuffing,68,0.00014327342958983858
3593,pleasing,68,0.00014327342958983858
3590,pet,68,0.00014327342958983858
3588,ending,68,0.00014327342958983858
3652,fuck,66,0.00014297501505113402
3664,deep-dish,66,0.00014297501505113402
3610,mmmm,67,0.0001427300040574165
3670,blamed,66,0.0001426180708232268
3665,pappardelle,66,0.0001426180708232268
3619,signed,67,0.00014240759770423636
3611,brewed,67,0.00014240759770423636
3634,slab,67,0.00014240759770423636
3621,fuss,67,0.00014240759770423636
3662,lisa,66,0.00014226733463674132
3682,diavolo,66,0.00014226733463674132
3608,dissatisfied,67,0.00014209019010100524
3630,admittedly,67,0.00014209019010100524
3609,spilled,67,0.00014209019010100524
3637,someplace,67,0.00014209019010100524
3624,breeze,67,0.00014209019010100524
3726,latte,64,0.00014206867859213872
3768,threadbare,63,0.00014201407339039414
3674,runner,66,0.00014192259423516677
3646,manhattan,66,0.00014192259423516677
3648,communal,66,0.00014192259423516677
3675,gouda,66,0.00014192259423516677
3690,fruity,65,0.00014190228374137237
3614,related,67,0.0001417776286051028
3615,comforting,67,0.0001417776286051028
3623,chosen,67,0.0001417776286051028
3627,condescending,67,0.0001417776286051028
3636,jump,67,0.0001417776286051028
3672,flyer,66,0.00014158364806503542
3655,bros,66,0.00014158364806503542
3677,license,66,0.00014158364806503542
3618,portioned,67,0.00014146976746057325
3631,rival,67,0.00014146976746057325
3626,harsh,67,0.00014146976746057325
3616,informative,67,0.00014146976746057325
3613,solely,67,0.00014146976746057325
3620,consists,67,0.00014146976746057325
3628,exist,67,0.00014146976746057325
3650,urban,66,0.00014125030456820013
3649,reception,66,0.00014125030456820013
3659,capicola,66,0.000140922381531658
3658,soul,66,0.000140922381531658
3721,dolce,64,0.00014085866135318524
3693,chianti,65,0.00014080872694429865
3639,bready,66,0.00014059970548939535
3642,westlake,66,0.00014059970548939535
3686,branch,65,0.0001404571909622688
3708,dust,65,0.0001404571909622688
3671,cap,66,0.00014028211117133728
3676,presence,66,0.00014028211117133728
3640,rid,66,0.00014028211117133728
3678,severely,66,0.00014028211117133728
3668,latest,66,0.00014028211117133728
3697,cupcake,65,0.00014011176896042705
3641,top-notch,66,0.00013996944099502008
3653,engaging,66,0.00013996944099502008
3654,organized,66,0.00013996944099502008
3657,allowing,66,0.00013996944099502008
3660,dumped,66,0.00013996944099502008
3666,portobello,66,0.00013996944099502008
3679,scream,66,0.00013996944099502008
3663,function,66,0.00013996944099502008
3752,cabbage,63,0.00013984885548913654
3712,ppl,65,0.0001397722518982703
3661,hopping,66,0.00013966154459607144
3656,unimpressed,66,0.00013966154459607144
3681,friendliest,66,0.00013966154459607144
3647,depends,66,0.00013966154459607144
3643,incorrectly,66,0.00013966154459607144
3669,glance,66,0.00013966154459607144
3750,cilantro,63,0.00013944357423240636
3701,string,65,0.00013943844127617126
3704,harder,65,0.00013911014843837893
3779,juliano,62,0.0001388785790919119
3706,ear,65,0.0001387871939326935
3692,animal,65,0.0001387871939326935
3758,karaoke,63,0.0001386577447695417
3715,pierogies,64,0.0001386424388374633
3691,carrying,65,0.0001384694069213742
3702,dug,65,0.0001384694069213742
3703,summary,65,0.0001384694069213742
3699,dietary,65,0.0001384694069213742
3694,alike,65,0.0001384694069213742
3695,accordingly,65,0.0001384694069213742
3729,brecksville,64,0.00013829631110131083
3688,frequented,65,0.00013815662463843823
3685,hitting,65,0.00013815662463843823
3683,afford,65,0.00013815662463843823
3689,reality,65,0.00013815662463843823
3687,constant,65,0.00013815662463843823
3713,region,65,0.00013815662463843823
3709,deserved,65,0.00013815662463843823
3700,questioned,65,0.00013815662463843823
3696,biased,65,0.00013815662463843823
3707,fails,65,0.00013815662463843823
3714,semi,65,0.00013815662463843823
3759,irish,63,0.00013790274021102807
3698,family-owned,65,0.00013784869188903493
3684,officially,65,0.00013784869188903493
3711,robust,65,0.00013784869188903493
3705,proximity,65,0.00013784869188903493
3739,asiago,64,0.00013762190956137385
3774,celiac,63,0.00013753605962625324
3720,smashed,64,0.0001372932344873071
3756,museum,63,0.00013717623328711036
3762,cappuccino,63,0.00013717623328711036
3733,saltiness,64,0.00013696999230855772
3732,touched,64,0.00013696999230855772
3728,prop,64,0.00013696999230855772
3737,good-,64,0.00013696999230855772
3764,legacy,63,0.00013682300964007606
3723,shall,64,0.000136652006333729
3740,yuengling,64,0.000136652006333729
3741,apply,64,0.000136652006333729
3719,inspired,64,0.000136652006333729
3716,junk,64,0.000136652006333729
3821,elevator,61,0.00013663860200978427
3745,dare,64,0.00013633910835335306
3734,unremarkable,64,0.00013633910835335306
3735,atrocious,64,0.00013633910835335306
3727,argued,64,0.00013633910835335306
3722,becomes,64,0.00013633910835335306
3744,knowledgable,64,0.00013633910835335306
3717,décor,64,0.00013633910835335306
3731,effect,64,0.00013633910835335306
3724,fixing,64,0.00013633910835335306
3736,flow,64,0.0001360311381055392
3730,existed,64,0.0001360311381055392
3743,redeeming,64,0.0001360311381055392
3742,stress,64,0.0001360311381055392
3772,sauteed,63,0.00013580063760779853
3755,rome,63,0.00013580063760779853
3788,poached,62,0.00013571380782672604
3800,web,62,0.00013571380782672604
3851,josh,60,0.00013569329032427305
3748,carson,63,0.0001354715672244774
3760,warehouse,63,0.0001351480276984429
3765,batch,63,0.0001351480276984429
3761,sautéed,63,0.0001348298361787365
3754,separately,63,0.0001348298361787365
3753,warrant,63,0.0001348298361787365
3749,instance,63,0.0001348298361787365
3776,grateful,63,0.0001348298361787365
3771,invited,63,0.0001348298361787365
3829,inferno,61,0.00013463247052707234
3775,gesture,63,0.00013451681873476447
3746,randomly,63,0.00013451681873476447
3769,raf,63,0.00013451681873476447
3766,depth,63,0.00013451681873476447
3757,complicated,63,0.00013451681873476447
3798,cat,62,0.00013430986262379256
3830,jambalaya,61,0.00013425591160225466
3773,enthusiastic,63,0.00013420880978533192
3770,conclusion,63,0.00013420880978533192
3767,pulling,63,0.00013420880978533192
3747,advertising,63,0.00013420880978533192
3763,stringy,63,0.00013420880978533192
3751,competent,63,0.00013420880978533192
3859,dels,60,0.0001339866193887706
3797,knee,62,0.00013397455137939486
3817,hazelnut,61,0.00013388680978208682
3869,gina,59,0.00013387689185566354
3785,boiled,62,0.00013364507193148426
3786,condition,62,0.00013364507193148426
3784,cuyahoga,62,0.00013364507193148426
3780,underdone,62,0.0001333212248875809
3795,relationship,62,0.0001333212248875809
3842,george,60,0.00013318938618013006
3789,patiently,62,0.00013300282090957874
3839,press,61,0.0001328214322303767
3852,yogurt,60,0.0001328034040308632
3796,addicting,62,0.00013268968004891528
3799,eagle,62,0.00013268968004891528
3783,infused,62,0.00013268968004891528
3794,flying,62,0.00013268968004891528
3874,-the,59,0.00013257310097180124
3801,league,61,0.0001324794220324546
3828,remodel,61,0.0001324794220324546
3777,warn,62,0.00013238163113579995
3778,splurge,62,0.00013238163113579995
3781,quest,62,0.00013238163113579995
3782,inquire,62,0.00013238163113579995
3790,rudest,62,0.00013238163113579995
3791,ol,62,0.00013238163113579995
3787,reflect,62,0.00013238163113579995
3793,ventured,62,0.00013238163113579995
3792,stranger,62,0.00013238163113579995
3871,gionino,59,0.00013215864784552907
3823,yo,61,0.00013214357451695719
3838,cork,61,0.00013214357451695719
3835,township,61,0.00013214357451695719
3824,skinny,61,0.00013214357451695719
3826,language,61,0.00013214357451695719
3810,idk,61,0.00013214357451695719
3807,ad,61,0.00013214357451695719
4013,garcia,55,0.0001320400945424144
3825,miller,61,0.00013181367151843688
3831,bored,61,0.00013181367151843688
3802,ranchero,61,0.00013181367151843688
3803,badger,61,0.00013148950625517
3808,attending,61,0.00013148950625517
3837,rubber,61,0.00013148950625517
3827,yard,61,0.00013148950625517
3804,incident,61,0.00013148950625517
3836,earn,61,0.00013148950625517
3809,measure,61,0.00013148950625517
3862,client,60,0.000131335943058122
3955,v3,57,0.00013117373528339423
3841,force,61,0.00013117088255068442
3813,attack,61,0.00013117088255068442
3806,contrast,61,0.00013117088255068442
3820,moderate,61,0.00013117088255068442
3840,guaranteed,61,0.00013085761412071455
3819,january,61,0.00013085761412071455
3805,cultural,61,0.00013085761412071455
3811,quit,61,0.00013085761412071455
3812,partial,61,0.00013085761412071455
3832,rushing,61,0.00013085761412071455
3822,stocked,61,0.00013085761412071455
3847,nephew,60,0.00013064403170200985
3863,european,60,0.00013064403170200985
3818,stink,61,0.00013054952391909405
3833,remain,61,0.00013054952391909405
3814,struggle,61,0.00013054952391909405
3815,nailed,61,0.00013054952391909405
3816,wondered,61,0.00013054952391909405
3834,chilly,61,0.00013054952391909405
3925,osteria,58,0.00013032609926041477
3849,mayfield,60,0.00013030762822864388
3891,brookline,59,0.000130218291165529
3895,cone,59,0.000130218291165529
3896,angie,59,0.000130218291165529
3856,appropriately,60,0.0001296527916574789
3843,generation,60,0.0001296527916574789
3858,cloth,60,0.0001296527916574789
3853,domestic,60,0.0001296527916574789
3861,smoker,60,0.0001296527916574789
3908,growler,58,0.00012952039874247824
3878,casa,59,0.00012949707831382167
3845,wipe,60,0.00012933394057885574
3866,vary,60,0.00012933394057885574
3864,sesame,60,0.00012933394057885574
3860,remained,60,0.00012933394057885574
3867,virtually,60,0.000129020540213788
3848,thousand,60,0.000129020540213788
3844,blended,60,0.000129020540213788
3846,crispiness,60,0.000129020540213788
3865,marked,60,0.000129020540213788
3850,packaged,60,0.000129020540213788
